Title,Facing,Floor,Bedroom,Bathroom,Location_area,Location_district,Price_in_cr,Land_area_aana,Price_per_aana,Road_access_ft,Built_year_bs,Has_parking,Amenity_count
House for sale,West,1.5,2,1,Mahadevsthan,Kathmandu,1.15,3.2,0.35937499999999994,15.0,2070,1,0
House for sale,South,1.5,4,3,Thankot,Kathmandu,1.2,3.2,0.37499999999999994,15.5,2076,1,0
House for sale,East,2.5,4,4,Katunje,Bhaktapur,1.4,2.2,0.6363636363636362,15.0,2074,1,0
House for sale,South,2.0,5,5,Katunje,Bhaktapur,1.35,5.0,0.27,13.0,2075,1,0
House for sale,North-East,2.5,6,4,Balkot,Bhaktapur,2.5,3.3,0.7575757575757576,20.0,2076,1,0
House for sale,North-East,2.5,3,3,Khumaltar,Lalitpur,2.1,4.2,0.5,13.0,2070,1,0
House for sale,West,1.5,5,4,Mahadevsthan,Kathmandu,1.15,3.0,0.3833333333333333,13.0,2070,1,0
House for sale,West,3.5,6,6,Chamati,Kathmandu,3.0,4.2,0.7142857142857143,12.0,2071,1,0
Bungalow for sale,West,3.0,6,5,Ichangu Narayan,Kathmandu,2.9,5.0,0.58,12.0,2079,1,1
House for sale,South,3.5,7,4,Syuchatar,Kathmandu,2.85,3.2,0.890625,15.0,2079,0,0
House for sale,North,2.5,5,3,Sitapaila,Kathmandu,2.7,4.0,0.675,20.0,2059,1,0
Bungalow for sale,North,2.5,5,5,Hattigaunda,Kathmandu,3.15,5.1,0.6176470588235294,12.0,2078,1,1
House for sale,North,2.5,5,3,Grande Hospital,Kathmandu,2.45,3.2,0.765625,12.0,2078,1,1
House for sale,North,3.5,6,4,Manamaiju,Kathmandu,2.25,3.2,0.703125,13.0,2073,1,0
House for sale,West,2.5,7,4,Basundhara,Kathmandu,2.85,3.1,0.9193548387096774,10.0,2079,1,0
House for sale,South,2.5,6,4,Samakhusi,Kathmandu,2.5,3.0,0.8333333333333334,10.0,2079,0,0
House for sale,East,1.0,2,1,Panchetar,Kathmandu,1.55,4.2,0.36904761904761907,10.0,2079,1,0
House for sale,North,3.5,8,4,Baluwakhani,Kathmandu,1.7,3.3,0.5151515151515151,13.0,2073,1,0
House for sale,North-East,2.5,4,3,Imadol,Lalitpur,1.9,3.0,0.6333333333333333,13.0,2078,1,1
House for sale,West,2.5,4,4,Dhungeadda,Kathmandu,1.6,3.2,0.5,20.0,2078,0,0
House for sale,East,2.5,5,5,Dhungeadda,Kathmandu,1.55,3.0,0.5166666666666667,20.0,2079,0,0
House for sale,East,2.5,6,4,Dhungeadda,Kathmandu,1.65,3.0,0.5499999999999999,13.0,2078,0,0
House for sale,North,2.5,3,3,Tinthana,Kathmandu,1.8,3.0,0.6,20.0,2079,0,0
House for sale,South,2.5,5,4,Dawadi Gaun,Kathmandu,1.9,3.0,0.6333333333333333,13.0,2078,0,0
House for sale,East,2.5,6,6,Bafal,Kathmandu,2.25,3.2,0.703125,13.0,2079,1,0
House for sale,West,4.0,4,4,Putalisadak,Kathmandu,5.0,5.0,1.0,15.0,2079,0,0
House for sale,West,2.5,6,5,Thankot,Kathmandu,1.28,3.0,0.4266666666666667,13.0,2079,0,1
House for sale,West,1.0,2,1,Mahadevsthan,Kathmandu,1.2,4.0,0.3,13.0,2074,1,0
House for sale,East,1.0,3,1,Thankot,Kathmandu,0.98,3.2,0.30624999999999997,13.0,2074,1,0
House for sale,North,2.5,4,3,Thankot,Kathmandu,1.7,3.0,0.5666666666666667,13.0,2074,0,0
House for sale,North-West,3.0,7,5,Bungamati,Lalitpur,2.5,3.2,0.78125,13.0,2074,1,0
Bungalow for sale,West,3.5,6,8,Gothatar,Kathmandu,6.25,7.0,0.8928571428571429,14.0,2075,1,3
House for sale,South-East,2.5,4,4,Bhaisepati,Lalitpur,3.8,4.0,0.95,16.0,2070,1,1
House for sale,South-East,3.0,4,4,Bhaisepati,Lalitpur,2.55,4.2,0.6071428571428571,13.0,2070,1,2
House for sale,East,2.5,5,6,Naxal,Kathmandu,3.8,4.0,0.95,15.0,2060,0,0
House for sale,East,2.5,5,4,Pasikot,Kathmandu,5.5,8.2,0.6707317073170732,13.0,2069,1,1
House for sale,East,2.5,5,5,Golfutar,Kathmandu,4.3,5.2,0.8269230769230769,12.0,2070,1,0
House for sale,East,2.5,6,6,Samakhusi,Kathmandu,3.0,4.0,0.75,12.0,2070,1,0
House for sale,West,2.5,3,4,Bhaisepati,Lalitpur,2.75,3.2,0.859375,20.0,2075,1,0
House for sale,East,2.5,4,5,Pasikot,Kathmandu,3.0,5.2,0.5769230769230769,20.0,2069,1,0
House for sale,South-West,3.0,8,4,Nilopool,Kathmandu,2.6,4.2,0.6190476190476191,12.0,2076,1,0
House for sale,East,3.0,4,6,Pasikot,Kathmandu,3.2,5.5,0.5818181818181819,14.0,2070,1,0
House for sale,West,3.0,6,3,Hepali Height,Kathmandu,4.1,5.0,0.82,14.0,2076,1,0
House for sale,West,2.5,5,5,Budhanilkantha,Kathmandu,3.1,4.2,0.7380952380952381,19.0,2068,1,0
House for sale,North,2.5,10,5,Dhapasi,Kathmandu,2.5,4.2,0.5952380952380952,20.0,2070,1,0
House for sale,West,2.5,3,4,Golfutar,Kathmandu,2.2,3.0,0.7333333333333334,26.0,2070,0,0
House for sale,East,2.5,6,4,Bhangal,Kathmandu,1.9,3.0,0.6333333333333333,10.0,2070,1,12
House for sale,East,1.0,2,1,Chunikhel,Kathmandu,1.3,3.5,0.37142857142857144,13.0,2076,1,7
House for sale,North,2.5,5,4,Kapan,Kathmandu,2.0,4.3,0.46511627906976744,13.0,2058,1,14
House for sale,North-East,2.5,5,4,Gongabu,Kathmandu,1.85,3.0,0.6166666666666667,12.0,2079,1,7
House for sale,West,2.0,4,2,Kapan,Kathmandu,1.25,3.0,0.4166666666666667,6.0,2075,1,5
House for sale,West,2.0,4,2,Bhangal,Kathmandu,1.8,4.0,0.45,13.0,2079,0,0
Bungalow for sale,West,2.5,5,3,Chandol,Kathmandu,4.6,6.3,0.7301587301587301,13.0,2078,0,6
Bungalow for sale,West,3.5,7,4,Chappal Karkhana,Kathmandu,3.85,7.0,0.55,12.0,2074,1,9
House for sale,South,2.5,4,3,Sukedhara,Kathmandu,4.5,6.0,0.75,12.0,2077,1,10
House for sale,East,2.5,4,4,Dhapasi,Kathmandu,3.3,5.0,0.6599999999999999,12.0,2078,1,8
House for sale,South,2.5,4,4,Bhaisepati,Lalitpur,2.8,3.2,0.8749999999999999,24.0,2072,0,19
House for sale,North-East,3.5,5,5,Jaya Bageshwori,Kathmandu,5.75,5.0,1.15,23.0,2071,0,17
House for sale,North-East,3.0,5,5,Bhangal,Kathmandu,3.2,5.0,0.64,12.0,2077,0,16
House for sale,West,3.0,6,4,Bhangal,Kathmandu,1.9,2.2,0.8636363636363635,10.0,2079,0,16
House for sale,West,2.5,5,3,Swoyambhu,Kathmandu,2.45,3.1,0.7903225806451614,15.0,2079,0,16
House for sale,East,2.5,5,4,Taulung,Kathmandu,3.8,8.3,0.45783132530120474,12.0,2079,0,0
House for sale,West,2.5,5,4,Kapan,Kathmandu,2.75,3.0,0.9166666666666666,15.0,2072,0,15
House for sale,West,2.5,4,4,Dhapasi,Kathmandu,4.75,6.0,0.7916666666666666,13.0,2059,0,0
House for sale,South,2.5,5,3,Dhapasi,Kathmandu,2.8,4.1,0.6829268292682927,13.0,2078,0,16
House for sale,North,2.5,5,4,Tokha Saraswoti,Kathmandu,1.35,4.0,0.3375,12.0,2078,0,20
Bungalow for sale,South-East,2.5,4,4,Bhaisepati,Lalitpur,2.9,4.0,0.725,10.0,2073,1,18
Bungalow for sale,South-West,3.0,5,6,Dhapasi,Kathmandu,3.2,3.0,1.0666666666666667,15.0,2079,0,17
House for sale,North,2.5,5,4,Bhangal,Kathmandu,2.38,4.0,0.595,12.0,2079,0,16
House for sale,East,2.5,5,3,Golfutar,Kathmandu,3.4,4.0,0.85,10.0,2079,0,17
Bungalow for sale,East,3.0,6,6,Baluwatar,Kathmandu,2.25,2.2,1.0227272727272727,12.0,2073,0,17
House for sale,South-West,2.5,6,5,Grande Hospital,Kathmandu,3.28,4.1,0.8,10.0,2078,0,14
House for sale,East,2.5,5,4,Bhangal,Kathmandu,2.05,3.1,0.6612903225806451,12.0,2078,0,17
House for sale,West,3.0,5,4,Banasthali,Kathmandu,2.9,5.0,0.58,20.0,2078,0,16
House for sale,South,2.5,5,5,Mandikatar,Kathmandu,2.75,4.0,0.6875,12.0,2079,0,16
House for sale,South,2.5,5,5,Golfutar,Kathmandu,3.65,4.0,0.9125,20.0,2050,0,17
Bungalow for sale,South,2.5,6,5,Budhanilkantha,Kathmandu,2.85,4.0,0.7125,13.0,2079,0,17
House for sale,North,2.5,6,4,Baluwatar,Kathmandu,5.0,8.0,0.625,13.0,2079,0,17
House for sale,North,3.0,6,5,Budhanilkantha,Kathmandu,6.5,15.0,0.43333333333333335,13.0,2079,0,16
House for sale,West,2.5,6,4,Gothatar,Kathmandu,1.55,3.2,0.484375,14.0,2074,0,12
House for sale,North,3.5,6,4,Sorhakhutte,Kathmandu,5.0,5.0,1.0,12.0,2074,0,16
House for sale,West,2.5,6,5,Budhanilkantha,Kathmandu,4.5,6.0,0.75,12.0,2075,1,8
House for sale,West,2.5,6,4,Chunikhel,Kathmandu,2.3,3.2,0.7187499999999999,13.0,2079,1,1
House for sale,South,2.5,6,5,Mandikatar,Kathmandu,2.5,4.0,0.625,12.0,2078,1,2
House for sale,West,2.5,5,3,Dhapasi,Kathmandu,4.0,7.0,0.5714285714285714,13.0,2074,0,0
House for sale,North,2.5,6,4,Satdobato,Lalitpur,2.5,3.5,0.7142857142857143,10.0,2078,1,4
House for sale,North,2.5,7,5,Sitapaila,Kathmandu,5.5,5.0,1.1,24.0,2072,0,1
House for sale,West,2.5,5,5,Tokha Saraswoti,Kathmandu,2.15,4.0,0.5375,13.0,2071,1,17
House for sale,East,2.5,5,4,Baniyatar,Kathmandu,2.6,4.0,0.65,13.0,2079,1,1
House for sale,North,2.0,4,2,Kavresthali,Kathmandu,1.65,3.55,0.4647887323943662,11.5,2079,0,0
House for sale,North-East,2.5,5,5,Mandikatar,Kathmandu,2.6,4.0,0.65,12.0,2079,0,2
House for sale,West,2.5,6,4,Dhapakhel,Lalitpur,2.65,4.1,0.6463414634146342,12.0,2079,1,5
House for sale,West,2.5,5,4,Dhapasi,Kathmandu,2.8,5.2,0.5384615384615384,12.0,2076,0,0
House for sale,South,2.5,5,6,Hepali Height,Kathmandu,3.45,4.1,0.8414634146341464,12.0,2076,1,8
Bungalow for sale,East,2.5,4,4,Budhanilkantha,Kathmandu,3.25,5.2,0.625,15.0,2072,0,1
House for sale,South,2.5,6,6,Golfutar,Kathmandu,3.45,4.0,0.8625,13.0,2076,1,8
House for sale,North-East,3.5,6,6,Shankhamul,Kathmandu,3.25,5.0,0.65,12.0,2070,0,2
House for sale,West,2.5,6,6,Banasthali,Kathmandu,2.95,5.0,0.5900000000000001,14.0,2075,1,4
House for sale,East,2.5,4,3,Tokha Saraswoti,Kathmandu,2.45,3.5,0.7000000000000001,12.0,2076,1,2
House for sale,West,3.5,5,3,Mandikatar,Kathmandu,6.5,8.0,0.8125,32.0,2076,0,2
House for sale,West,2.5,5,6,Budhanilkantha,Kathmandu,6.75,17.2,0.3924418604651163,13.0,2072,1,3
House for sale,South,2.5,5,5,Dhapasi,Kathmandu,2.15,3.0,0.7166666666666667,12.0,2075,1,8
House for sale,West,3.0,5,5,Paiyuntar,Kathmandu,1.9,3.0,0.6333333333333333,23.0,2077,0,0
House for sale,South,2.5,6,5,Nakhipot,Lalitpur,5.5,13.0,0.4230769230769231,14.0,2079,0,0
House for sale,North,2.5,6,6,Banasthali,Kathmandu,4.95,6.0,0.8250000000000001,13.0,2079,1,9
House for sale,South-East,2.5,6,4,Thankot,Kathmandu,1.8,2.8,0.6428571428571429,13.0,2076,1,10
House for sale,South,2.5,5,3,Thankot,Kathmandu,1.15,2.2,0.5227272727272726,10.0,2072,1,8
House for sale,South-East,2.0,4,3,Kalanki,Kathmandu,1.3,2.3,0.5652173913043479,13.0,2076,0,8
House for sale,East,3.0,5,5,Thankot,Kathmandu,2.1,5.0,0.42000000000000004,10.0,2070,1,3
House for sale,North,2.5,4,3,Thankot,Kathmandu,1.35,2.3,0.5869565217391305,11.0,2076,1,10
House for sale,South-East,2.5,5,4,Thankot,Kathmandu,1.75,6.2,0.282258064516129,11.0,2075,1,5
House for sale,East,2.5,4,4,Thankot,Kathmandu,1.9,4.0,0.475,16.0,2071,1,11
House for sale,West,2.5,4,4,Thankot,Kathmandu,1.2,3.2,0.37499999999999994,13.0,2074,0,4
House for sale,East,2.5,4,4,Thankot,Kathmandu,1.2,3.0,0.39999999999999997,13.0,2073,0,0
House for sale,West,2.5,4,4,Thankot,Kathmandu,1.4,3.2,0.43749999999999994,13.0,2073,1,6
House for sale,South,2.5,4,4,Thankot,Kathmandu,0.82,2.3,0.3565217391304348,13.0,2071,1,0
House for sale,East,2.5,4,4,Thankot,Kathmandu,1.3,3.0,0.43333333333333335,20.0,2063,1,8
House for sale,South,3.0,6,6,Bansbari,Kathmandu,3.6,6.0,0.6,10.0,2070,1,11
House for sale,South,2.5,4,4,Thankot,Kathmandu,1.65,3.0,0.5499999999999999,13.0,2074,1,4
House for sale,South,2.5,4,4,Thankot,Kathmandu,1.35,3.0,0.45,16.0,2075,1,7
House for sale,East,2.5,4,4,Thankot,Kathmandu,1.15,3.0,0.3833333333333333,13.0,2063,1,7
Bungalow for sale,East,2.5,5,4,Sitapaila,Kathmandu,2.65,4.5,0.5888888888888889,20.0,2076,0,0
Bungalow for sale,South-East,2.5,5,5,Bansbari,Kathmandu,3.7,6.0,0.6166666666666667,15.0,2076,0,0
House for sale,South,2.5,5,4,Bafal,Kathmandu,2.03,3.5,0.58,12.0,2056,1,8
House for sale,North-West,2.5,5,3,Hepali Height,Kathmandu,4.3,5.5,0.7818181818181817,16.0,2070,1,6
House for sale,South,2.5,3,4,Dhapasi,Kathmandu,2.2,3.0,0.7333333333333334,26.0,2076,1,4
Bungalow for sale,North,2.5,7,4,Bhaisepati,Lalitpur,2.9,4.2,0.6904761904761905,15.0,2075,1,4
Bungalow for sale,South,2.0,4,4,Ramkot,Kathmandu,2.3,4.3,0.5348837209302325,15.0,2073,1,4
Bungalow for sale,South,2.5,5,3,Lainchaur,Kathmandu,5.5,6.2,0.8870967741935484,15.0,2075,1,2
Bungalow for sale,South,2.5,6,5,Naxal,Kathmandu,3.8,4.0,0.95,15.0,2076,1,9
House for sale,East,2.5,4,4,Syuchatar,Kathmandu,3.2,6.0,0.5333333333333333,13.0,2076,1,8
Bungalow for sale,South,2.5,6,4,Dhapasi,Kathmandu,3.2,3.0,1.0666666666666667,12.0,2076,1,1
House for sale,South-East,2.5,4,4,Thankot,Kathmandu,1.35,3.1,0.43548387096774194,13.0,2076,1,0
Villa for sale,South,2.5,4,4,Ichangu Narayan,Kathmandu,2.9,5.1,0.5686274509803921,13.0,2076,0,1
House for sale,South,2.5,5,4,Nakhipot,Lalitpur,2.15,3.75,0.5733333333333334,17.0,2076,1,4
House for sale,South,2.5,4,4,Bhaisepati,Lalitpur,2.4,4.2,0.5714285714285714,15.0,2076,1,3
House for sale,North,3.0,6,6,Sanepa,Lalitpur,5.8,5.1,1.1372549019607843,15.0,2074,1,7
House for sale,East,2.5,5,4,Dhapasi,Kathmandu,3.1,5.1,0.607843137254902,13.0,2075,1,3
House for sale,West,3.0,7,4,Battisputali,Kathmandu,5.1,5.5,0.9272727272727272,18.0,2076,0,0
House for sale,East,2.5,6,3,Budhanilkantha,Kathmandu,2.35,3.1,0.7580645161290323,12.0,2070,0,11
House for sale,West,4.0,8,7,Maitidevi,Kathmandu,4.65,3.5,1.3285714285714287,20.0,2070,1,0
House for sale,East,2.5,7,4,Bafal,Kathmandu,2.8,4.0,0.7,12.0,2076,1,11
House for sale,East,2.5,5,4,Kalanki,Kathmandu,2.5,4.0,0.625,13.0,2060,1,12
House for sale,West,2.5,5,4,Chappal Karkhana,Kathmandu,3.2,3.0,1.0666666666666667,12.0,2076,1,12
House for sale,West,2.5,5,3,Chandol,Kathmandu,3.4,6.2,0.5483870967741935,15.75,2076,1,12
House for sale,South,3.0,6,4,Samakhusi,Kathmandu,3.2,4.0,0.8,13.0,2057,1,12
House for sale,West,3.0,6,5,Golfutar,Kathmandu,3.25,4.0,0.8125,15.0,2057,1,9
Bungalow for sale,East,3.5,6,8,Samakhusi,Kathmandu,2.5,3.5,0.7142857142857143,20.0,2079,1,2
House for sale,North,2.5,5,4,Sukedhara,Kathmandu,4.25,4.0,1.0625,12.0,2074,1,4
House for sale,North,2.5,4,4,Budhanilkantha,Kathmandu,6.75,12.0,0.5625,12.0,2074,1,0
House for sale,North,2.5,4,5,Chappal Karkhana,Kathmandu,3.2,3.2,1.0,12.0,2079,1,0
House for sale,West,2.5,6,5,Samakhusi,Kathmandu,3.2,4.0,0.8,15.0,2078,0,0
House for sale,West,2.5,4,4,Thapathali,Kathmandu,6.9,10.0,0.6900000000000001,18.0,2074,0,0
House for sale,North,1.0,2,1,Bhaisepati,Lalitpur,2.8,4.2,0.6666666666666666,16.0,2077,1,8
House for sale,North,2.5,4,3,Nakhipot,Lalitpur,2.3,3.3,0.6969696969696969,16.0,2078,0,0
House for sale,North,4.0,7,5,Banasthali,Kathmandu,4.5,4.5,1.0,15.0,2072,1,1
House for sale,North,2.5,6,4,Satdobato,Lalitpur,4.5,9.0,0.5,20.0,2071,1,1
House for sale,North,3.0,6,4,Sanepa,Lalitpur,7.5,7.0,1.0714285714285714,15.0,2079,1,1
House for sale,West,2.5,5,5,Jawalakhel,Lalitpur,3.6,4.0,0.9,12.0,2079,1,8
House for sale,East,4.0,4,4,Hattiban,Lalitpur,3.0,3.0,1.0,12.0,2079,1,1
House for sale,South,1.0,1,1,Budhanilkantha,Kathmandu,4.5,6.0,0.75,16.0,2075,1,0
House for sale,East,2.5,1,1,Sitapaila,Kathmandu,5.5,8.0,0.6875,24.0,2077,1,5
House for sale,South,2.5,6,1,Dhapasi,Kathmandu,3.2,4.5,0.7111111111111111,10.0,2079,1,1
House for sale,South,2.5,5,2,Hepali Height,Kathmandu,3.4,4.1,0.8292682926829269,12.0,2079,1,0
House for sale,South-East,2.5,6,5,Naxal,Kathmandu,3.8,4.0,0.95,15.0,2072,1,0
Bungalow for sale,South,3.0,7,3,Budhanilkantha,Kathmandu,4.5,5.5,0.8181818181818182,12.0,2076,1,0
House for sale,East,1.0,1,3,Hepali Height,Kathmandu,3.2,4.0,0.8,15.0,2076,1,1
House for sale,East,2.5,4,4,Pasikot,Kathmandu,5.5,5.0,1.1,13.0,2075,1,0
House for sale,East,3.0,7,4,Budhanilkantha,Kathmandu,7.0,7.8,0.8974358974358975,12.0,2071,1,1
House for sale,North,3.0,10,8,Budhanilkantha,Kathmandu,5.7,7.0,0.8142857142857143,15.0,2073,1,0
House for sale,North,2.5,5,5,Nakkhu,Lalitpur,2.5,4.1,0.6097560975609757,30.0,2071,1,2
House for sale,East,2.5,6,3,Hattiban,Lalitpur,3.5,3.0,1.1666666666666667,20.0,2074,1,0
House for sale,West,2.5,4,3,Bhaisepati,Lalitpur,2.5,4.3,0.5813953488372093,10.0,2075,1,0
Bungalow for sale,North,2.5,6,1,Bhaisepati,Lalitpur,2.45,3.5,0.7000000000000001,10.0,2073,1,0
House for sale,West,2.5,4,4,Nakhipot,Lalitpur,2.15,3.1,0.6935483870967741,13.0,2074,1,0
House for sale,North,3.5,4,5,Sorhakhutte,Kathmandu,3.7,5.0,0.74,10.0,2075,1,0
Bungalow for sale,North-West,2.5,4,4,Bhaisepati,Lalitpur,3.75,6.5,0.5769230769230769,13.0,2076,1,0
House for sale,West,2.5,3,4,Bhaisepati,Lalitpur,2.75,4.0,0.6875,13.0,2076,1,0
House for sale,North,2.5,5,5,Hattiban,Lalitpur,2.8,3.0,0.9333333333333332,22.0,2056,1,1
House for sale,East,1.0,4,3,Kalanki,Kathmandu,1.8,4.2,0.42857142857142855,10.0,2070,1,1
House for sale,West,3.5,6,1,Basundhara,Kathmandu,3.7,4.0,0.925,10.0,2076,1,1
House for sale,North-West,2.5,5,6,Maligaon,Kathmandu,6.5,12.0,0.5416666666666666,16.5,2075,1,2
House for sale,West,4.5,8,4,Gorkarneshwor,Kathmandu,2.7,4.0,0.675,11.0,2070,1,2
House for sale,South-West,2.5,4,4,Kusunti,Lalitpur,4.25,5.2,0.8173076923076923,15.0,2076,1,1
House for sale,East,2.5,5,3,Sitapaila,Kathmandu,2.2,4.0,0.55,10.0,2076,0,2
House for sale,East,2.5,4,3,Balambu,Kathmandu,2.25,4.0,0.5625,13.0,2076,0,1
House for sale,East,2.5,6,3,Rai Chowk,Kathmandu,2.5,3.7,0.6756756756756757,12.0,2076,0,3
House for sale,South-West,2.0,4,2,Sainbu,Lalitpur,3.5,4.7,0.7446808510638298,13.0,2065,0,3
House for sale,North-East,2.5,6,3,Sitapaila,Kathmandu,3.0,3.7,0.8108108108108107,10.0,2076,0,4
House for sale,West,2.5,6,3,Ramkot,Kathmandu,2.6,3.2,0.8125,16.0,2070,0,1
House for sale,North-East,2.0,6,3,Karkhana Chowk,Kathmandu,3.8,4.5,0.8444444444444444,13.0,2076,0,2
House for sale,West,3.0,4,3,Sitapaila,Kathmandu,2.0,2.5,0.8,10.0,2075,0,2
House for sale,South,2.5,6,5,Civil Home,Kathmandu,2.75,4.5,0.6111111111111112,12.0,2076,0,3
House for sale,West,4.0,4,3,Sitapaila,Kathmandu,3.5,3.8,0.9210526315789475,14.0,2070,0,3
Bungalow for sale,South-West,2.5,4,4,Manamaiju,Kathmandu,7.35,9.25,0.7945945945945946,13.0,2065,0,5
House for sale,East,3.5,8,3,Thankot,Kathmandu,1.85,4.5,0.41111111111111115,13.0,2079,0,0
House for sale,East,3.5,3,1,Thankot,Kathmandu,1.15,3.1,0.3709677419354838,13.0,2079,0,0
House for sale,East,3.0,7,4,Thankot,Kathmandu,1.7,3.5,0.4857142857142857,13.0,2079,0,0
Bungalow for sale,East,2.5,6,3,Sanobharyang,Kathmandu,3.1,3.5,0.8857142857142858,12.0,2072,0,2
House for sale,South-East,3.5,5,3,Sitapaila,Kathmandu,2.35,3.1,0.7580645161290323,14.0,2079,0,2
House for sale,West,2.5,5,3,Imadol,Lalitpur,3.15,3.5,0.9,13.0,2078,0,3
House for sale,West,2.5,4,4,Sitapaila,Kathmandu,3.0,3.0,1.0,16.0,2078,0,4
House for sale,South-East,2.5,6,3,Baniyatar,Kathmandu,6.0,6.0,1.0,12.0,2073,0,3
House for sale,South-East,2.5,6,4,Towkhel,Kathmandu,2.55,4.1,0.6219512195121951,13.0,2079,0,2
House for sale,South-West,2.5,5,6,Kimdol,Kathmandu,6.15,5.3,1.1603773584905661,13.0,2079,0,3
House for sale,South-West,2.5,5,6,Dallu,Kathmandu,5.0,5.3,0.9433962264150944,13.0,2079,0,3
House for sale,South-West,2.5,5,6,Sitapaila,Kathmandu,3.85,5.3,0.7264150943396227,16.0,2073,0,5
House for sale,South,4.0,9,3,Sanobharyang,Kathmandu,3.6,3.2,1.125,20.0,2078,0,3
House for sale,North,2.5,7,5,Chamati,Kathmandu,3.55,3.1,1.1451612903225805,20.0,2078,0,2
House for sale,South-West,2.5,7,5,Sitapaila,Kathmandu,5.5,6.0,0.9166666666666666,18.0,2079,0,4
House for sale,West,2.5,6,7,Sitapaila,Kathmandu,4.25,7.0,0.6071428571428571,13.0,2078,0,4
House for sale,South,2.5,4,4,Swoyambhu,Kathmandu,2.7,6.0,0.45,20.0,2050,0,0
House for sale,South,2.5,3,3,Sitapaila,Kathmandu,2.25,2.2,1.0227272727272727,10.0,2079,0,3
House for sale,North,2.5,6,3,Gongabu,Kathmandu,2.45,2.2,1.1136363636363635,12.0,2074,0,0
House for sale,North,2.5,5,4,Sangam Basti,Lalitpur,6.8,6.0,1.1333333333333333,13.0,2074,0,4
House for sale,South-West,2.5,4,3,Dallu,Kathmandu,2.85,3.2,0.890625,20.0,2067,0,2
House for sale,East,2.5,6,7,Nagarjun,Kathmandu,6.0,10.2,0.5882352941176471,14.0,2076,0,3
House for sale,North-East,3.5,7,6,Thulobharyang,Kathmandu,4.15,4.2,0.9880952380952381,13.0,2079,0,3
House for sale,North,2.5,6,3,Nagarjun,Kathmandu,3.15,3.0,1.05,13.0,2079,0,0
House for sale,South,2.5,5,3,Radha Krishna,Kathmandu,2.65,3.0,0.8833333333333333,13.0,2073,0,1
House for sale,West,2.5,5,4,Sanobharyang,Kathmandu,2.6,3.1,0.8387096774193549,13.0,2076,0,2
House for sale,East,2.5,8,3,Chamati,Kathmandu,2.95,2.5,1.1800000000000002,20.0,2079,0,0
House for sale,North,2.0,4,5,Swoyambhu,Kathmandu,3.35,4.0,0.8375,16.0,2073,0,4
House for sale,West,3.0,9,4,Sitapaila,Kathmandu,3.85,6.7,0.5746268656716418,10.0,2062,0,0
House for sale,East,2.0,5,3,Lalitpur,Lalitpur,2.75,3.0,0.9166666666666666,13.0,2062,0,0
House for sale,North,2.5,6,5,Imadol,Lalitpur,2.75,3.0,0.9166666666666666,13.0,2065,0,2
House for sale,South-East,2.5,5,2,Sanobharyang,Kathmandu,4.9,4.2,1.1666666666666667,20.0,2076,0,0
House for sale,South,3.0,5,3,Chamati,Kathmandu,2.7,2.5,1.08,20.0,2076,0,0
House for sale,East,3.0,10,4,Sorakhutte,Kathmandu,2.5,2.3,1.0869565217391306,7.0,2064,0,2
House for sale,East,2.5,6,5,Imadol,Lalitpur,2.75,3.5,0.7857142857142857,13.0,2079,0,3
House for sale,South-West,3.5,7,7,Bhaisepati,Kathmandu,3.8,5.0,0.76,13.0,2079,0,3
House for sale,South,2.5,8,5,Sitapaila,Kathmandu,3.9,4.5,0.8666666666666667,13.0,2065,0,3
House for sale,North,2.5,8,2,Lazimpat,Kathmandu,1.55,3.5,0.4428571428571429,12.0,2065,0,0
House for sale,South,2.5,3,1,Baneshwor,Kathmandu,3.3,5.3,0.6226415094339622,8.0,2065,0,1
House for sale,South,2.5,3,2,Budhanilkantha,Kathmandu,1.45,2.2,0.6590909090909091,13.0,2072,0,1
House for sale,East,2.5,6,3,Chandragiri,Kathmandu,2.65,4.0,0.6625,13.0,2079,0,0
House for sale,East,2.5,6,3,Chandragiri,Kathmandu,2.35,5.0,0.47000000000000003,13.0,2078,0,0
House for sale,East,2.5,7,3,Chamati,Kathmandu,2.65,2.3,1.1521739130434783,16.0,2068,0,1
House for sale,West,2.5,6,5,Sanobharyang,Kathmandu,3.98,5.0,0.796,13.0,2075,0,2
House for sale,East,1.0,5,3,Hattiban,Lalitpur,3.4,5.5,0.6181818181818182,13.0,2075,0,1
House for sale,North,2.5,5,4,Kaushaltar,Bhaktapur,3.2,4.0,0.8,10.0,2075,0,4
House for sale,North-West,3.5,6,3,Sitapaila,Kathmandu,2.85,3.7,0.7702702702702703,13.0,2079,0,0
House for sale,South-West,2.0,6,3,Sitapaila,Kathmandu,2.6,3.0,0.8666666666666667,13.0,2079,0,0
House for sale,East,2.0,5,2,Sanobharyang,Kathmandu,3.0,2.3,1.3043478260869565,14.0,2079,0,2
House for sale,North-East,2.5,5,4,Satungal,Kathmandu,1.95,3.0,0.65,10.0,2079,0,2
House for sale,North-East,2.5,5,3,Satungal,Kathmandu,1.85,2.3,0.8043478260869567,10.0,2074,0,0
House for sale,North-East,2.5,10,5,Naikap,Kathmandu,4.65,8.0,0.58125,13.0,2078,0,0
House for sale,North-East,2.0,5,5,Bhaisepati,Lalitpur,2.9,3.1,0.9354838709677419,13.0,2079,0,2
